feature,importances,count
106501,[2e-05],1
106530,[0.00012],1
108909,[0.00015],1
109231,[8e-05],1
104761,[0.00011],1
109273,[3e-05],1
111463,[3e-05],1
111473,[0.00019],1
111632,[5e-05],1
111721,[1e-05],1
111732,[0.00541],1
111779,[0.0],1
111872,[2e-05],1
111876,[0.00097],1
111914,[0.00014],1
111951,[1e-05],1
112050,[8e-05],1
112092,[0.0],1
112099,[0.0],1
112208,[0.00081],1
112210,[9e-05],1
112313,[0.0],1
112402,[2e-05],1
112469,[1e-05],1
112474,[0.00099],1
112493,[3e-05],1
112526,[2e-05],1
112716,[1e-05],1
113040,[6e-05],1
111406,[0.0],1
111294,[0.0],1
111271,[1e-05],1
110096,[0.0],1
109297,[1e-05],1
109350,[7e-05],1
109491,[1e-05],1
109529,[0.00062],1
109546,[0.00047],1
109592,[6e-05],1
109750,[1e-05],1
109862,[0.0],1
109978,[0.0],1
109985,[0.0],1
110123,[0.0],1
111159,[4e-05],1
110156,[2e-05],1
110350,[0.0],1
110370,[0.00358],1
110402,[6e-05],1
110629,[1e-05],1
110758,[1e-05],1
110769,[1e-05],1
110823,[1e-05],1
111008,[0.0],1
111097,[5e-05],1
104835,[0.00046],1
104576,[1e-05],1
113153,[2e-05],1
99729,[1e-05],1
98061,[0.00012],1
98082,[0.0],1
98358,[0.00016],1
98392,[8e-05],1
98446,[0.0],1
98494,[0.00014],1
98504,[0.00013],1
98516,[0.00017],1
98539,[1e-05],1
98644,[5e-05],1
98943,[0.0],1
98955,[8e-05],1
98989,[8e-05],1
99023,[9e-05],1
99056,[1e-05],1
99069,[2e-05],1
99093,[0.00028],1
99200,[0.00031],1
99204,[0.00023],1
99229,[0.0],1
99230,[0.0],1
99270,[2e-05],1
99479,[1e-05],1
98028,[7e-05],1
98024,[8e-05],1
97924,[1e-05],1
96949,[8e-05],1
95934,[1e-05],1
96053,[5e-05],1
96147,[5e-05],1
96206,[6e-05],1
96214,[2e-05],1
96257,[0.00026],1
96331,[0.0002],1
96602,[4e-05],1
96635,[0.0],1
96682,[1e-05],1
97096,[0.00014],1
97867,[9e-05],1
97195,[1e-05],1
97398,[0.00356],1
97528,[0.00011],1
97529,[4e-05],1
97592,[0.0],1
97649,[0.0],1
97651,[6e-05],1
97689,[1e-05],1
97812,[3e-05],1
97847,[2e-05],1
99631,[1e-05],1
99734,[0.0],1
104490,[0.0001],1
99753,[0.0001],1
102560,[0.0],1
102564,[6e-05],1
102573,[0.0],1
102577,[0.00016],1
102588,[0.0],1
102644,[1e-05],1
102658,[0.00013],1
103064,[1e-05],1
103069,[1e-05],1
103151,[0.00049],1
103394,[0.00025],1
103482,[7e-05],1
103521,[8e-05],1
103533,[2e-05],1
103534,[0.00025],1
103650,[5e-05],1
103732,[6e-05],1
103824,[0.0],1
104004,[0.00094],1
104172,[0.0],1
104189,[0.0],1
104336,[0.00013],1
104478,[0.00063],1
102519,[0.0],1
102408,[2e-05],1
101869,[3e-05],1
100839,[6e-05],1
99812,[0.0],1
99837,[1e-05],1
99875,[0.00017],1
99991,[0.00039],1
100139,[1e-05],1
100149,[1e-05],1
100174,[0.0],1
100281,[8e-05],1
100283,[0.0],1
100807,[1e-05],1
100921,[1e-05],1
101741,[0.00025],1
101150,[0.00031],1
101291,[0.0001],1
101370,[0.00017],1
101412,[0.00096],1
101438,[4e-05],1
101499,[0.0],1
101515,[2e-05],1
101531,[0.0],1
101565,[0.0],1
101576,[0.0],1
113115,[2e-05],1
113193,[1e-05],1
61744,[0.00318],1
126676,[0.0],1
124628,[0.0],1
124650,[0.00029],1
124651,[2e-05],1
124666,[5e-05],1
124934,[2e-05],1
124950,[1e-05],1
124959,[6e-05],1
125062,[0.0],1
125283,[0.00171],1
125647,[2e-05],1
125892,[0.00018],1
125919,[3e-05],1
125996,[0.0],1
126099,[2e-05],1
126170,[0.0],1
126189,[0.00061],1
126203,[1e-05],1
126368,[0.00013],1
126372,[0.0],1
126392,[2e-05],1
126461,[0.0001],1
126496,[2e-05],1
126559,[2e-05],1
124549,[1e-05],1
124365,[0.00015],1
124207,[0.00233],1
121943,[0.0006],1
121232,[6e-05],1
121242,[0.0],1
121290,[1e-05],1
121416,[0.00126],1
121451,[4e-05],1
121502,[2e-05],1
121560,[0.0002],1
121661,[0.0],1
121873,[2e-05],1
121912,[4e-05],1
122169,[4e-05],1
124130,[2e-05],1
122214,[1e-05],1
122295,[0.0],1
122397,[0.0],1
122612,[2e-05],1
122639,[0.00015],1
122811,[0.0],1
122846,[6e-05],1
123247,[0.0011],1
124016,[1e-05],1
124075,[6e-05],1
126610,[7e-05],1
126716,[0.0],1
120666,[0.0],1
126744,[1e-05],1
129584,[1e-05],1
129699,[1e-05],1
129782,[2e-05],1
129895,[4e-05],1
129929,[1e-05],1
130032,[9e-05],1
130146,[0.00022],1
130221,[1e-05],1
130235,[1e-05],1
130249,[1e-05],1
130341,[0.0],1
130421,[0.0],1
130505,[1e-05],1
130824,[2e-05],1
130872,[9e-05],1
130922,[4e-05],1
131050,[3e-05],1
131158,[1e-05],1
131175,[0.00036],1
131223,[0.00011],1
131287,[1e-05],1
131351,[0.00026],1
131369,[2e-05],1
129289,[3e-05],1
129156,[0.0],1
128945,[1e-05],1
127560,[0.00015],1
126844,[7e-05],1
126925,[2e-05],1
126940,[0.00017],1
126959,[4e-05],1
127000,[0.0003],1
127182,[8e-05],1
127300,[5e-05],1
127365,[3e-05],1
127426,[0.0],1
127528,[6e-05],1
127674,[2e-05],1
128583,[0.01972],1
127709,[0.0013],1
127746,[0.00024],1
127815,[0.00042],1
127864,[2e-05],1
127939,[1e-05],1
128026,[0.0],1
128141,[0.0002],1
128380,[0.00042],1
128501,[4e-05],1
128534,[3e-05],1
120978,[0.00397],1
120486,[0.0],1
113271,[0.0],1
116653,[2e-05],1
115042,[4e-05],1
115045,[2e-05],1
115295,[2e-05],1
115382,[0.00024],1
115400,[4e-05],1
115485,[0.00454],1
115504,[7e-05],1
115513,[1e-05],1
115594,[0.00044],1
115659,[1e-05],1
115708,[0.00027],1
115709,[0.0],1
115932,[0.00096],1
116076,[9e-05],1
116204,[5e-05],1
116328,[1e-05],1
116378,[2e-05],1
116428,[8e-05],1
116430,[1e-05],1
116447,[1e-05],1
116522,[8e-05],1
116581,[0.00155],1
116609,[8e-05],1
114966,[0.00013],1
114855,[2e-05],1
114759,[0.00424],1
113746,[0.0],1
113324,[1e-05],1
113363,[0.0],1
113439,[0.0],1
113490,[0.00132],1
113500,[0.00019],1
113513,[0.00062],1
113520,[0.00014],1
113545,[2e-05],1
113584,[0.0007],1
113701,[1e-05],1
113775,[3e-05],1
114629,[9e-05],1
113806,[0.0],1
113883,[3e-05],1
113902,[0.0],1
113927,[1e-05],1
114126,[2e-05],1
114151,[0.0],1
114386,[0.0],1
114426,[1e-05],1
114466,[0.00014],1
114566,[1e-05],1
116632,[2e-05],1
116654,[1e-05],1
120448,[3e-05],1
116702,[3e-05],1
118625,[0.00034],1
118657,[0.00015],1
118713,[1e-05],1
119006,[0.00034],1
119139,[0.00116],1
119377,[1e-05],1
119507,[0.00261],1
119527,[0.0001],1
119538,[3e-05],1
119644,[9e-05],1
119694,[0.00032],1
119825,[2e-05],1
119980,[0.0],1
120064,[0.00313],1
120100,[0.0],1
120119,[0.0],1
120122,[1e-05],1
120130,[0.00022],1
120147,[0.00312],1
120172,[8e-05],1
120241,[0.0],1
120298,[0.0],1
120389,[1e-05],1
118571,[0.00017],1
118562,[0.0],1
118559,[0.00059],1
117520,[1e-05],1
116785,[8e-05],1
116799,[0.0],1
116978,[0.00013],1
117026,[0.0],1
117082,[1e-05],1
117183,[0.0],1
117264,[5e-05],1
117365,[1e-05],1
117414,[0.0],1
117487,[6e-05],1
117561,[0.00035],1
118449,[1e-05],1
117646,[0.0],1
117731,[2e-05],1
117742,[1e-05],1
117899,[2e-05],1
117940,[1e-05],1
118241,[0.0],1
118251,[0.0],1
118322,[1e-05],1
118372,[9e-05],1
118397,[0.00013],1
95918,[0.0],1
95839,[0.00013],1
95769,[6e-05],1
75591,[0.00028],1
74121,[1e-05],1
74163,[1e-05],1
74211,[3e-05],1
74311,[5e-05],1
74313,[0.0],1
74363,[1e-05],1
74367,[0.00012],1
74402,[0.0],1
74443,[4e-05],1
74513,[0.0],1
74562,[0.00068],1
74623,[0.00098],1
74678,[0.00017],1
74743,[0.0001],1
74779,[0.00017],1
74880,[1e-05],1
74896,[2e-05],1
74965,[4e-05],1
74975,[2e-05],1
75015,[1e-05],1
75195,[0.0],1
75251,[1e-05],1
75503,[6e-05],1
74023,[0.0],1
73953,[1e-05],1
73481,[2e-05],1
71627,[0.0],1
70873,[8e-05],1
70925,[8e-05],1
71020,[0.0],1
71065,[0.0],1
71175,[0.00013],1
71318,[5e-05],1
71521,[0.0],1
71551,[0.00013],1
71552,[3e-05],1
71596,[0.0],1
71749,[0.00048],1
73282,[0.001],1
72179,[1e-05],1
72284,[1e-05],1
72472,[0.0],1
72509,[4e-05],1
72822,[2e-05],1
72871,[1e-05],1
72887,[2e-05],1
73004,[0.0],1
73179,[0.0],1
73223,[0.0001],1
75550,[2e-05],1
75907,[1e-05],1
70812,[0.0],1
75914,[4e-05],1
77989,[1e-05],1
78052,[0.00036],1
78061,[0.0],1
78091,[0.00014],1
78331,[0.0],1
78343,[0.00012],1
78457,[9e-05],1
78576,[3e-05],1
78710,[0.00016],1
78773,[2e-05],1
78828,[3e-05],1
78849,[1e-05],1
79036,[1e-05],1
79138,[0.00022],1
79268,[0.00014],1
79323,[1e-05],1
79373,[1e-05],1
79397,[3e-05],1
79430,[1e-05],1
79436,[3e-05],1
79482,[0.00017],1
79524,[0.0002],1
79674,[1e-05],1
77931,[0.00014],1
77814,[7e-05],1
77797,[1e-05],1
76997,[0.0],1
75961,[1e-05],1
76072,[0.0],1
76296,[3e-05],1
76361,[1e-05],1
76516,[0.0],1
76521,[7e-05],1
76659,[0.0],1
76679,[2e-05],1
76745,[0.0],1
76917,[1e-05],1
77059,[2e-05],1
77720,[3e-05],1
77097,[0.00014],1
77132,[5e-05],1
77158,[8e-05],1
77296,[4e-05],1
77357,[0.0],1
77398,[0.00016],1
77416,[0.0],1
77615,[0.0],1
77634,[0.00011],1
77683,[7e-05],1
70816,[1e-05],1
70783,[0.00025],1
95746,[4e-05],1
66244,[0.00022],1
63800,[4e-05],1
63812,[1e-05],1
63891,[0.00025],1
64014,[0.00011],1
64136,[0.0],1
64204,[1e-05],1
64230,[0.0],1
64428,[5e-05],1
64469,[2e-05],1
64635,[1e-05],1
64795,[0.00029],1
64850,[0.00017],1
64913,[1e-05],1
64950,[0.0],1
65251,[1e-05],1
65268,[0.00016],1
65284,[2e-05],1
65423,[0.0],1
65582,[0.00022],1
65713,[0.0],1
65867,[5e-05],1
65886,[1e-05],1
65901,[0.0],1
63638,[1e-05],1
63616,[0.00105],1
63507,[1e-05],1
62858,[0.0],1
61834,[1e-05],1
62170,[0.00013],1
62328,[5e-05],1
62329,[1e-05],1
62478,[1e-05],1
62528,[4e-05],1
62635,[1e-05],1
62638,[0.0],1
62655,[8e-05],1
62787,[9e-05],1
62901,[3e-05],1
63483,[2e-05],1
62944,[0.00016],1
62957,[0.0],1
62990,[8e-05],1
63020,[2e-05],1
63121,[0.00052],1
63340,[0.00018],1
63387,[0.0],1
63394,[0.00015],1
63415,[1e-05],1
63432,[2e-05],1
66014,[0.0],1
66247,[0.0],1
70745,[1e-05],1
66258,[0.00194],1
68390,[0.0],1
68480,[0.0],1
68538,[1e-05],1
68643,[5e-05],1
68844,[1e-05],1
68945,[2e-05],1
69285,[0.00172],1
69309,[2e-05],1
69533,[1e-05],1
69653,[3e-05],1
69675,[0.00027],1
69744,[4e-05],1
69780,[0.00029],1
69883,[1e-05],1
69942,[3e-05],1
70033,[1e-05],1
70374,[3e-05],1
70386,[2e-05],1
70404,[2e-05],1
70512,[0.0],1
70597,[4e-05],1
70609,[1e-05],1
70632,[0.0001],1
68306,[0.00026],1
68235,[0.00034],1
68185,[0.00023],1
67078,[1e-05],1
66337,[0.00022],1
66357,[9e-05],1
66390,[1e-05],1
66471,[0.00241],1
66514,[1e-05],1
66586,[1e-05],1
66937,[6e-05],1
66972,[0.00028],1
66988,[0.0],1
67041,[0.0],1
67116,[8e-05],1
68156,[0.00018],1
67256,[1e-05],1
67278,[7e-05],1
67295,[4e-05],1
67302,[1e-05],1
67531,[0.00013],1
67554,[4e-05],1
67609,[0.00097],1
67627,[0.0],1
67744,[0.0],1
67859,[0.00014],1
79761,[5e-05],1
79848,[0.00035],1
79983,[4e-05],1
91684,[2e-05],1
89832,[0.00014],1
90008,[1e-05],1
90060,[0.00603],1
90137,[1e-05],1
90139,[7e-05],1
90192,[0.0],1
90328,[4e-05],1
90335,[3e-05],1
90336,[0.0],1
90572,[0.00016],1
90655,[0.00021],1
90715,[0.0],1
90771,[0.00014],1
90909,[0.0],1
90931,[4e-05],1
90949,[1e-05],1
91101,[0.00022],1
91181,[0.00015],1
91375,[0.00029],1
91431,[9e-05],1
91504,[0.00027],1
91567,[0.00126],1
91628,[5e-05],1
89812,[0.0],1
89805,[3e-05],1
89779,[0.00013],1
88567,[3e-05],1
88024,[0.0],1
88125,[3e-05],1
88156,[2e-05],1
88200,[7e-05],1
88281,[2e-05],1
88349,[2e-05],1
88368,[6e-05],1
88379,[0.00083],1
88523,[1e-05],1
88561,[0.00016],1
88813,[0.0],1
89626,[2e-05],1
88919,[9e-05],1
88992,[0.0],1
89237,[1e-05],1
89238,[5e-05],1
89240,[0.00012],1
89262,[0.00033],1
89378,[0.00054],1
89407,[2e-05],1
89448,[0.0],1
89614,[1e-05],1
91639,[0.00018],1
91922,[1e-05],1
79987,[0.0],1
91986,[0.00014],1
93726,[0.00018],1
93943,[0.0],1
94006,[0.0],1
94092,[0.00015],1
94198,[6e-05],1
94221,[0.0008],1
94397,[0.00015],1
94494,[5e-05],1
94509,[0.0],1
94549,[0.0],1
94700,[0.0],1
94704,[2e-05],1
94788,[5e-05],1
94916,[2e-05],1
94990,[1e-05],1
95128,[0.00274],1
95152,[0.00181],1
95155,[1e-05],1
95193,[0.00048],1
95321,[3e-05],1
95363,[0.0],1
95536,[7e-05],1
95659,[1e-05],1
93663,[2e-05],1
93658,[0.00026],1
93619,[1e-05],1
93116,[2e-05],1
92029,[0.0],1
92148,[0.00025],1
92390,[1e-05],1
92548,[1e-05],1
92617,[0.00054],1
92701,[5e-05],1
92783,[7e-05],1
92849,[0.00013],1
93034,[0.00032],1
93083,[1e-05],1
93134,[2e-05],1
93523,[0.00539],1
93250,[0.00051],1
93343,[0.00019],1
93345,[0.00024],1
93366,[1e-05],1
93379,[3e-05],1
93398,[6e-05],1
93414,[0.00054],1
93427,[2e-05],1
93486,[1e-05],1
93490,[0.0],1
87999,[0.0],1
87966,[6e-05],1
87910,[0.00017],1
87824,[0.00085],1
81913,[1e-05],1
82031,[0.0],1
82154,[1e-05],1
82352,[1e-05],1
82357,[2e-05],1
82370,[1e-05],1
82418,[0.00776],1
82553,[9e-05],1
82718,[0.0],1
82789,[0.00031],1
82801,[0.0],1
82874,[1e-05],1
83041,[0.0],1
83062,[1e-05],1
83151,[3e-05],1
83255,[0.00015],1
83258,[1e-05],1
83724,[0.0],1
83731,[7e-05],1
83752,[0.00037],1
83767,[2e-05],1
83795,[0.00011],1
83841,[0.00034],1
81884,[5e-05],1
81772,[1e-05],1
81771,[0.0],1
80844,[0.0001],1
80107,[4e-05],1
80191,[0.0],1
80200,[0.00052],1
80241,[5e-05],1
80248,[0.0],1
80336,[1e-05],1
80444,[0.0001],1
80558,[0.0],1
80604,[0.00025],1
80733,[0.0],1
81036,[5e-05],1
81731,[1e-05],1
81075,[0.0],1
81130,[0.0],1
81134,[0.0],1
81160,[0.00012],1
81293,[0.0],1
81320,[0.00018],1
81387,[7e-05],1
81396,[1e-05],1
81562,[2e-05],1
81608,[4e-05],1
83856,[7e-05],1
84036,[8e-05],1
84255,[0.00011],1
86576,[0.0007],1
85794,[4e-05],1
85900,[1e-05],1
85979,[0.0],1
86021,[1e-05],1
86029,[3e-05],1
86049,[5e-05],1
86195,[0.0],1
86225,[0.0],1
86250,[7e-05],1
86403,[5e-05],1
86634,[2e-05],1
85756,[7e-05],1
86669,[0.00032],1
86738,[0.01402],1
86782,[5e-05],1
87069,[0.0],1
87185,[1e-05],1
87209,[0.0],1
87343,[2e-05],1
87354,[3e-05],1
87566,[0.00013],1
87643,[3e-05],1
85767,[0.0],1
85733,[2e-05],1
84334,[8e-05],1
84769,[0.00012],1
84452,[1e-05],1
84496,[1e-05],1
84551,[2e-05],1
84585,[6e-05],1
84631,[0.0001],1
84645,[2e-05],1
84666,[0.00043],1
84676,[0.0],1
84695,[2e-05],1
84737,[0.00061],1
85002,[1e-05],1
85545,[2e-05],1
85015,[6e-05],1
85026,[9e-05],1
85038,[1e-05],1
85042,[1e-05],1
85173,[1e-05],1
85226,[1e-05],1
85247,[0.00018],1
85332,[1e-05],1
85433,[1e-05],1
85455,[0.0002],1
275851,[7e-05],1
